version_event,source_id,quote_id,license_event,doi_event,crc_event,version_position,position_description,name_position,location_type,latitude,longitude,geometry,elevation,geonames_id,version_period,calendar,begin_year,begin_month_id,begin_month,begin_day_id,begin_day,begin_hour_id,begin_hour,begin_timestamp,end_year,end_month_id,end_month,end_day_id,end_day,end_hour_id,end_hour,end_timestamp,version_coding,codeset_id,codeset_description,category,path,node_id,node_label,scale_id,scale_label,value_id,value_label,value_index,average,variance,si_unit,si_average,si_variance
0,11815,142872,"not published",,9864499a7c1a140e67fa2adf59723b72,0,,"Freiburg, Hbf",location,47.997634,7.842131,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,413215,"some clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11815,142869,"not published",,5a7232e39db2aa8de501ce416c721ed5,0,,"Freiburg, Barbarastraße 8",location,48.003732,7.839775,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,413211,"Small haily snowfall just started, seems to be getting more",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,11813,142863,"not published",,289cf7d7cacb3fa340953c00e1ed0a89,0,,"Freiburg, Maria-von-Rudloff-Platz",location,47.99922,7.791445,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,413207,"partially covered by clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11815,142872,"not published",,e579408680ce775536651d48afe26bc0,0,,"Freiburg, Hbf",location,47.997634,7.842131,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,413214,"no snow or rain",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250027,"not published",,5d6f40b407489224757deb7a8508d9e1,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600038,"it feels colder than earlier in the day ",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11789,250027,"not published",,0b700f16c409476b0714fde364cba5f0,0,"Tennenbacher Strasse 4 (Uni Faculty)","Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600037,"there is no rain",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250029,"not published",,eeaa781fcfac10d979434a5c93705b4b,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600040,"still getting colder, starting to feel close to really cold.",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11815,142872,"not published",,3a7e6730a2b6497ddf62c6f1831d947f,0,,"Freiburg, Hbf",location,47.997634,7.842131,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,413216,"the light in the sky is pretty from the setting sun",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11789,250031,"not published",,5b6fdc7191f3d22ca5e809313cf3606a,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600043,cold,climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250027,"not published",,5816ce6dc67c3e257908880ee70fa909,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600039,"there is complete cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11789,250029,"not published",,012ad1d9f2e048b087ed619b70a914a1,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600041,"tiny flurries of snow. ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11789,250034,"not published",,fbc4eae78448b90a2c02e216dc8abd84,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,13,noon,"2017-01-14 12:00:00",2017,1,january,14,14,15,"2 pm","2017-01-14 14:59:59",0,600044,"full cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11789,250031,"not published",,b901386ab47b63565214d29d5b251550,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600042,"the snow is pretty big flakes",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",99,"extremely much precipitation",4,,,,,
0,11789,250034,"not published",,277c28cf4637e9f67964f6b132a6d09a,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,13,noon,"2017-01-14 12:00:00",2017,1,january,14,14,15,"2 pm","2017-01-14 14:59:59",0,600045,"freexing cold",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11789,250039,"not published",,b4532094f19e24b95a4fe09af002c547,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600050," i wouldnt call it super cold, but it is right around freexzing",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250039,"not published",,b2ab699d305fba0491f32c039473156c,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600051,"complete overcast",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11789,250036,"not published",,e2d627bf3b762499b44e9eb0208ec509,0,"Uni Library","Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600047,"bunch of snow,",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",99,"extremely much precipitation",4,,,,,
0,11789,250034,"not published",,1f0dc71b15e948a371997fa6af2d6356,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,13,noon,"2017-01-14 12:00:00",2017,1,january,14,14,15,"2 pm","2017-01-14 14:59:59",0,600046,"short times of snow and sometimes rain",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11789,250042,"not published",,ebb530f3bd10fd0b13f51516b4b583f2,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600052,"strong flurries, light snow, and then none at all",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11789,250045,"not published",,2f3d609fceca4b615029ee4ec56c3fc3,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600055,"the temperature has not dropped big time but it is cold",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250042,"not published",,544b1d6dfa457a8b0c5ba42f5e513bc9,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600054,"skys are totally cloud covered",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11789,250045,"not published",,1b828d39247d3c42b0a0fe8f1f37b3a5,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600056," there is no precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250045,"not published",,9a25e6593a8e5eed135611ec116a01c3,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600057,"still full cloud cover ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11789,250048,"not published",,7ed52c4d7b8916b5b6bc50fb4917690a,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600058,"cold but not totally freeying.",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250036,"not published",,cc83b3822474af9886e4072df6a51f27,0,"Freiburg, Main Uni Library","Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600048,"pretty cold.",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250048,"not published",,732f7f1ed63c64036199706aeb9003f5,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600059,"about 80 percent cloud ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11789,250051,"not published",,db8e0cc99ddc952f765391be8f33b473,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600061,"cloud coer is the same",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11789,250048,"not published",,2cf0e67bed2f69d8ed8dc06ab60c97b0,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600060,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250042,"not published",,ef581eca294688ad91cfc29afd65e2ef,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600053,"it still feels cold, but not freezing cold or anyhting.",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250054,"not published",,3d5242449624b47c823766e1de0f591b,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600064,"it is now fricken freezing",climate,climate/temperature,237,"temperature level",1,"temperature level",4,"very cold",-3,,,,,
0,11789,250039,"not published",,718a929eb35122808f5ac0ab82ca59cf,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600049,"nice speckling of snow falling down ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",102,"some precipitation",1,,,,,
0,11789,250051,"not published",,da1d39ff8083a276e379691a782d243b,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600063,"dont think it warmed up a whole lot",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250051,"not published",,1ee1aa9759c61a651195db2ef5b1e761,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600062," no precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250060,"not published",,64c598928b4d862efefae745fc6d5018,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600070,"no rain",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250054,"not published",,0cf228294281a81b8ec071995702d535,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600065,"still some gaps in the clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11789,250056,"not published",,4af05ec53398eade4d505550ffbf5d78,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600067,"clear nice day! ",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250056,"not published",,14c672c6056839c6103f4ca326a34df6,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600068,"50 percent cloud cover ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",35,"1/2: partly cloudy",2,,,n[],,
0,11789,250054,"not published",,0fb8cdff42fecc06a0ad435b882f7a36,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600066,"no precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250062,"not published",,7a19274fd00b86b783fca7a80568a7fe,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600074,"damn has it got cold!",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11788,250065,"not published",,166f494e285b7c9174e73c1d31e39577,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600075,none,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11789,250060,"not published",,5d2280fa42b864ecb9ebb8a83d487a8c,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600071,"totally sunny and clear,",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11788,250065,"not published",,ee963117997410688564ec54aaf8671a,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600076,"some clouds ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11789,250060,"not published",,a3db0330eabf37ed760a554098980953,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600072,"definitely feeling cold ",climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11788,250067,"not published",,6c15e7c14ed08f9123d0cee9caecbe10,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,600079,"Fairly dense cloud cover ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11788,250065,"not published",,1e29fe40852c1d1d5e008a695b39e932,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600077,cold,climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,11789,250062,"not published",,19c29e997ea89faa979b8bb900840282,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600073,"no rain",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11788,250070,"not published",,d599b240438b7b356e4ea48fc5479fec,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600081,"now with fast-moving clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
